pivot_time,pivot_price,pivot_type,structure,leg_return_pct,leg_bars,leg_duration_sec
2024-10-23 11:12:00+00:00,70.69,high,HH,0.19844082211197822,1,60.0
2024-10-23 11:14:00+00:00,70.54,low,LL,-0.21219408685809737,2,120.0
2024-10-23 11:15:00+00:00,70.66,high,LH,0.17011624610148157,1,60.0
2024-10-23 11:16:00+00:00,70.54,low,LL,-0.16982734220207796,1,60.0
2024-10-23 11:17:00+00:00,70.73,high,HH,0.26935072299403284,1,60.0
2024-10-23 11:18:00+00:00,70.64,low,HL,-0.12724445072812562,1,60.0
2024-10-23 11:19:00+00:00,70.73,high,LH,0.1274065685164194,1,60.0
2024-10-23 11:21:00+00:00,70.58,low,LL,-0.21207408454687604,2,120.0
2024-10-23 11:22:00+00:00,70.58,high,LH,0.0,1,60.0
2024-10-23 11:23:00+00:00,70.42,low,LL,-0.22669311419665217,1,60.0
2024-10-23 11:24:00+00:00,70.59,high,HH,0.2414086907128743,1,60.0
2024-10-23 11:25:00+00:00,70.52,low,HL,-0.0991641875619842,1,60.0
2024-10-23 11:26:00+00:00,70.63,high,HH,0.1559841179807231,1,60.0
2024-10-23 11:28:00+00:00,70.5,low,LL,-0.18405776582188782,2,120.0
2024-10-23 11:30:00+00:00,70.82,high,HH,0.4539007092198455,2,120.0
2024-10-23 11:31:00+00:00,70.78,low,HL,-0.05648121999434208,1,60.0
2024-10-23 11:32:00+00:00,70.92,high,HH,0.19779598756710648,1,60.0
2024-10-23 11:33:00+00:00,70.86,low,HL,-0.08460236886632666,1,60.0
2024-10-23 11:34:00+00:00,70.96,high,HH,0.14112334180071961,1,60.0
2024-10-23 11:36:00+00:00,70.84,low,LL,-0.16910935738443378,2,120.0
2024-10-23 11:38:00+00:00,70.98,high,HH,0.19762845849802257,2,120.0
2024-10-23 11:40:00+00:00,70.83,low,LL,-0.21132713440406015,2,120.0
2024-10-23 11:41:00+00:00,70.93,high,LH,0.14118311449951015,1,60.0
2024-10-23 11:44:00+00:00,70.78,low,LL,-0.2114761032003476,3,180.0
2024-10-23 11:46:00+00:00,70.86,high,LH,0.11302627860978465,2,120.0
2024-10-23 11:49:00+00:00,70.73,low,LL,-0.1834603443409466,3,180.0
2024-10-23 11:50:00+00:00,70.83,high,LH,0.1413827230312359,1,60.0
2024-10-23 11:52:00+00:00,70.56,low,LL,-0.3811944091486552,2,120.0
2024-10-23 11:53:00+00:00,70.68,high,LH,0.1700680272108901,1,60.0
2024-10-23 11:54:00+00:00,70.63,low,HL,-0.07074136955292909,1,60.0
2024-10-23 11:55:00+00:00,70.66,high,LH,0.042474869035813434,1,60.0
2024-10-23 11:57:00+00:00,70.56,low,LL,-0.141522785168402,2,120.0
2024-10-23 11:58:00+00:00,70.66,high,LH,0.14172335600906028,1,60.0
2024-10-23 12:00:00+00:00,70.64,low,HL,-0.02830455703367596,2,120.0
2024-10-23 12:02:00+00:00,70.79,high,HH,0.2123442808607212,2,120.0
2024-10-23 12:06:00+00:00,70.52,low,LL,-0.38140980364459454,4,240.0
2024-10-23 12:07:00+00:00,70.56,high,LH,0.05672149744753163,1,60.0
2024-10-23 12:09:00+00:00,70.48,low,LL,-0.11337868480725266,2,120.0
2024-10-23 12:10:00+00:00,70.58,high,HH,0.1418842224744532,1,60.0
2024-10-23 12:12:00+00:00,70.45,low,LL,-0.18418815528478127,2,120.0
2024-10-23 12:13:00+00:00,70.47,high,LH,0.02838892831795725,1,60.0
2024-10-23 12:14:00+00:00,70.4,low,LL,-0.09933304952460809,1,60.0
2024-10-23 12:17:00+00:00,70.54,high,HH,0.19886363636363313,3,180.0
2024-10-23 12:18:00+00:00,70.5,low,HL,-0.05670541536717533,1,60.0
2024-10-23 12:21:00+00:00,70.76,high,HH,0.3687943262411508,3,180.0
2024-10-23 12:22:00+00:00,70.73,low,HL,-0.04239683436970676,1,60.0
2024-10-23 12:23:00+00:00,70.81,high,HH,0.11310617842499315,1,60.0
2024-10-23 12:24:00+00:00,70.61,low,LL,-0.28244598220590333,1,60.0
2024-10-23 12:27:00+00:00,70.68,high,LH,0.0991360997026014,3,180.0
2024-10-23 12:29:00+00:00,70.57,low,LL,-0.1556310130164329,2,120.0
2024-10-23 12:31:00+00:00,70.61,high,LH,0.05668130933824678,2,120.0
2024-10-23 12:32:00+00:00,70.53,low,LL,-0.11329839966010002,1,60.0
2024-10-23 12:36:00+00:00,70.66,high,HH,0.1843187296185933,4,240.0
2024-10-23 12:39:00+00:00,70.54,low,HL,-0.16982734220207796,3,180.0
2024-10-23 12:42:00+00:00,70.63,high,LH,0.12758718457610563,3,180.0
2024-10-23 12:46:00+00:00,70.49,low,LL,-0.1982160555004997,4,240.0
2024-10-23 12:50:00+00:00,70.7,high,HH,0.2979145978152964,4,240.0
2024-10-23 12:52:00+00:00,70.67,low,HL,-0.04243281471004723,2,120.0
2024-10-23 12:53:00+00:00,70.72,high,HH,0.07075137965188993,1,60.0
2024-10-23 13:01:00+00:00,70.53,low,LL,-0.26866515837103977,8,480.0
2024-10-23 13:02:00+00:00,70.59,high,LH,0.08507018290089263,1,60.0
2024-10-23 13:03:00+00:00,70.48,low,LL,-0.15582943759738788,1,60.0
2024-10-23 13:09:00+00:00,70.82,high,HH,0.48240635641314533,6,360.0
2024-10-23 13:10:00+00:00,70.53,low,HL,-0.40948884495903837,1,60.0
2024-10-23 13:11:00+00:00,70.58,high,LH,0.0708918190840846,1,60.0
2024-10-23 13:13:00+00:00,70.48,low,LL,-0.14168319637289928,2,120.0
2024-10-23 13:15:00+00:00,70.61,high,HH,0.18444948921678694,2,120.0
2024-10-23 13:17:00+00:00,70.53,low,HL,-0.11329839966010002,2,120.0
2024-10-23 13:19:00+00:00,70.57,high,LH,0.056713455267254353,2,120.0
2024-10-23 13:22:00+00:00,70.46,low,LL,-0.15587360068017864,3,180.0
2024-10-23 13:26:00+00:00,70.71,high,HH,0.35481124042009426,4,240.0
2024-10-23 13:27:00+00:00,70.67,low,HL,-0.05656908499503954,1,60.0
2024-10-23 13:28:00+00:00,70.78,high,HH,0.15565303523419338,1,60.0
2024-10-23 13:30:00+00:00,70.7,low,HL,-0.11302627860977355,2,120.0
2024-10-23 13:31:00+00:00,70.83,high,HH,0.18387553041017135,1,60.0
2024-10-23 13:36:00+00:00,70.68,low,LL,-0.21177467174924303,5,300.0
2024-10-23 13:40:00+00:00,70.81,high,LH,0.18392756083758233,4,240.0
2024-10-23 13:41:00+00:00,70.79,low,HL,-0.028244598220583672,1,60.0
2024-10-23 13:42:00+00:00,70.89,high,HH,0.14126289023872474,1,60.0
2024-10-23 13:43:00+00:00,70.8,low,HL,-0.12695725772323696,1,60.0
2024-10-23 13:52:00+00:00,70.98,high,HH,0.25423728813560587,9,540.0
2024-10-23 14:00:00+00:00,70.76,low,LL,-0.3099464637926208,8,480.0
2024-10-23 14:02:00+00:00,70.87,high,LH,0.15545505935556925,2,120.0
2024-10-23 14:04:00+00:00,70.76,low,LL,-0.15521377169465111,2,120.0
2024-10-23 14:07:00+00:00,70.88,high,HH,0.16958733747878263,3,180.0
2024-10-23 14:12:00+00:00,70.64,low,LL,-0.3386004514672636,5,300.0
2024-10-23 14:20:00+00:00,70.82,high,LH,0.2548131370328388,8,480.0
2024-10-23 14:21:00+00:00,70.75,low,HL,-0.09884213499010697,1,60.0
2024-10-23 14:25:00+00:00,70.87,high,HH,0.169611307420503,4,240.0
2024-10-23 14:28:00+00:00,70.74,low,LL,-0.1834344574573321,3,180.0
2024-10-23 14:34:00+00:00,70.86,high,LH,0.16963528413911355,6,360.0
2024-10-23 14:44:00+00:00,70.72,low,LL,-0.19757267852102967,10,600.0
2024-10-23 16:04:00+00:00,71.06,high,HH,0.48076923076922906,80,4800.0
2024-10-23 16:32:00+00:00,70.97,low,HL,-0.12665353222629516,28,1680.0
2024-10-23 16:59:00+00:00,71.06,high,LH,0.12681414682260694,27,1620.0
2024-10-23 18:00:00+00:00,70.95,low,LL,-0.1547987616099089,1,3660.0
2024-10-23 20:00:00+00:00,71.26,high,HH,0.43692741367160615,111,7200.0
2024-10-23 20:18:00+00:00,71.15,low,HL,-0.1543642997474004,18,1080.0
2024-10-23 20:56:00+00:00,71.54,high,HH,0.5481377371749918,38,2280.0
2024-10-23 20:57:00+00:00,71.51,low,HL,-0.04193458205200562,1,60.0
2024-10-23 20:59:00+00:00,71.66,high,HH,0.2097608726052247,2,120.0
2024-10-23 21:14:00+00:00,71.5,low,LL,-0.22327658386825933,15,900.0
2024-10-23 21:25:00+00:00,71.61,high,LH,0.15384615384614886,11,660.0
2024-10-23 21:36:00+00:00,71.53,low,HL,-0.11171624074849396,11,660.0
2024-10-23 21:46:00+00:00,71.65,high,HH,0.16776177827486638,10,600.0
2024-10-23 21:48:00+00:00,71.57,low,HL,-0.1116538729937333,2,120.0
2024-10-23 21:53:00+00:00,71.67,high,HH,0.13972334777141437,5,300.0
2024-10-23 22:07:00+00:00,71.5,low,LL,-0.2371982698479158,14,840.0
2024-10-23 22:30:00+00:00,71.78,high,HH,0.391608391608389,23,1380.0
2024-10-23 22:42:00+00:00,71.68,low,HL,-0.13931457230424993,12,720.0
2024-10-23 23:12:00+00:00,71.8,high,HH,0.16741071428569843,30,1800.0
2024-10-23 23:19:00+00:00,71.7,low,HL,-0.1392757660166999,7,420.0
2024-10-23 23:32:00+00:00,71.79,high,LH,0.1255230125523088,13,780.0
2024-10-24 00:08:00+00:00,71.65,low,LL,-0.1950132330408194,36,2160.0
2024-10-24 00:42:00+00:00,71.75,high,LH,0.13956734124214165,34,2040.0
2024-10-24 01:49:00+00:00,71.58,low,LL,-0.23693379790941105,67,4020.0
2024-10-24 01:51:00+00:00,71.67,high,LH,0.12573344509640982,2,120.0
2024-10-24 02:06:00+00:00,71.5,low,LL,-0.2371982698479158,15,900.0
2024-10-24 02:24:00+00:00,71.59,high,LH,0.12587412587412583,18,1080.0
2024-10-24 02:49:00+00:00,71.5,low,LL,-0.12571588210644746,25,1500.0
2024-10-24 03:00:00+00:00,71.66,high,HH,0.22377622377622863,11,660.0
2024-10-24 03:03:00+00:00,71.64,low,HL,-0.027909572983531028,3,180.0
2024-10-24 03:08:00+00:00,71.85,high,HH,0.2931323283082099,5,300.0
2024-10-24 03:10:00+00:00,71.83,low,HL,-0.027835768963113683,2,120.0
2024-10-24 03:11:00+00:00,72.02,high,HH,0.2645134344981148,1,60.0
2024-10-24 03:12:00+00:00,71.8,low,LL,-0.3054707025826109,1,60.0
2024-10-24 03:14:00+00:00,71.92,high,LH,0.16713091922007095,2,120.0
2024-10-24 03:30:00+00:00,71.7,low,LL,-0.30589543937707964,16,960.0
2024-10-24 03:31:00+00:00,71.74,high,LH,0.05578800557879404,1,60.0
2024-10-24 03:32:00+00:00,71.6,low,LL,-0.19514914970727437,1,60.0
2024-10-24 03:38:00+00:00,71.81,high,HH,0.29329608938548635,6,360.0
2024-10-24 03:41:00+00:00,71.57,low,LL,-0.3342152903495488,3,180.0
2024-10-24 03:49:00+00:00,71.79,high,LH,0.3073913650971205,8,480.0
2024-10-24 03:51:00+00:00,71.71,low,HL,-0.11143613316619838,2,120.0
2024-10-24 03:54:00+00:00,71.91,high,HH,0.27890112954958024,3,180.0
2024-10-24 03:55:00+00:00,71.87,low,HL,-0.05562508691419055,1,60.0
2024-10-24 03:56:00+00:00,72.01,high,HH,0.19479615973285735,1,60.0
2024-10-24 03:57:00+00:00,71.93,low,HL,-0.11109568115539314,1,60.0
2024-10-24 04:01:00+00:00,72.17,high,HH,0.33365772278604044,4,240.0
2024-10-24 04:02:00+00:00,72.08,low,HL,-0.12470555632534408,1,60.0
2024-10-24 04:03:00+00:00,72.11,high,LH,0.041620421753618686,1,60.0
2024-10-24 04:04:00+00:00,72.02,low,LL,-0.12480931909583104,1,60.0
2024-10-24 04:05:00+00:00,72.15,high,HH,0.18050541516245744,1,60.0
2024-10-24 04:12:00+00:00,71.98,low,LL,-0.23562023562023748,7,420.0
2024-10-24 04:15:00+00:00,72.08,high,LH,0.13892747985551068,3,180.0
2024-10-24 04:19:00+00:00,71.94,low,LL,-0.19422863485016872,4,240.0
2024-10-24 04:20:00+00:00,72.02,high,LH,0.11120378092854821,1,60.0
2024-10-24 04:22:00+00:00,71.94,low,LL,-0.11108025548458578,2,120.0
2024-10-24 04:24:00+00:00,72.05,high,HH,0.1529051987767538,2,120.0
2024-10-24 04:29:00+00:00,71.85,low,LL,-0.2775850104094424,5,300.0
2024-10-24 04:30:00+00:00,71.97,high,LH,0.1670146137787043,1,60.0
2024-10-24 04:31:00+00:00,71.81,low,LL,-0.222314853411143,1,60.0
2024-10-24 04:35:00+00:00,71.94,high,LH,0.1810332822726579,4,240.0
2024-10-24 04:36:00+00:00,71.78,low,LL,-0.22240756185709643,1,60.0
2024-10-24 04:44:00+00:00,71.93,high,LH,0.2089718584564082,8,480.0
2024-10-24 04:48:00+00:00,71.77,low,LL,-0.2224384818573788,4,240.0
2024-10-24 04:53:00+00:00,71.98,high,HH,0.29260136547304416,5,300.0
2024-10-24 04:59:00+00:00,71.94,low,HL,-0.055570991942210934,6,360.0
2024-10-24 05:03:00+00:00,72.08,high,HH,0.19460661662495937,4,240.0
2024-10-24 05:06:00+00:00,71.98,low,HL,-0.13873473917868084,3,180.0
2024-10-24 05:10:00+00:00,72.12,high,HH,0.19449847179773272,4,240.0
2024-10-24 05:16:00+00:00,71.95,low,LL,-0.23571824736550173,6,360.0
2024-10-24 05:25:00+00:00,72.2,high,HH,0.34746351633079264,9,540.0
2024-10-24 05:26:00+00:00,72.16,low,HL,-0.05540166204986985,1,60.0
2024-10-24 05:30:00+00:00,72.27,high,HH,0.1524390243902385,4,240.0
2024-10-24 05:33:00+00:00,72.17,low,HL,-0.13837000138369193,3,180.0
2024-10-24 05:37:00+00:00,72.27,high,LH,0.1385617292503749,4,240.0
2024-10-24 05:41:00+00:00,72.12,low,LL,-0.20755500207554345,4,240.0
2024-10-24 05:57:00+00:00,72.3,high,HH,0.24958402662229595,16,960.0
2024-10-24 05:59:00+00:00,72.18,low,HL,-0.16597510373442814,2,120.0
2024-10-24 06:02:00+00:00,72.34,high,HH,0.22166805209198337,3,180.0
2024-10-24 06:03:00+00:00,72.24,low,HL,-0.13823610727122793,1,60.0
2024-10-24 06:15:00+00:00,72.34,high,LH,0.1384274640088723,12,720.0
2024-10-24 06:22:00+00:00,72.14,low,LL,-0.27647221454244475,7,420.0
2024-10-24 06:29:00+00:00,72.19,high,LH,0.06930967563072432,7,420.0
2024-10-24 06:33:00+00:00,71.94,low,LL,-0.34630835295746953,4,240.0
2024-10-24 06:34:00+00:00,72.04,high,LH,0.13900472616070747,1,60.0
2024-10-24 06:36:00+00:00,71.93,low,LL,-0.15269294836202096,2,120.0
2024-10-24 06:38:00+00:00,71.98,high,LH,0.06951202558043157,2,120.0
2024-10-24 06:43:00+00:00,71.82,low,LL,-0.22228396776884374,5,300.0
2024-10-24 06:45:00+00:00,71.87,high,LH,0.06961849067113057,2,120.0
2024-10-24 06:51:00+00:00,71.54,low,LL,-0.45916237651314473,6,360.0
2024-10-24 06:52:00+00:00,71.59,high,LH,0.06989097008665013,1,60.0
2024-10-24 06:54:00+00:00,71.55,low,HL,-0.05587372538065072,2,120.0
2024-10-24 06:56:00+00:00,71.62,high,HH,0.09783368273934556,2,120.0
2024-10-24 07:00:00+00:00,71.48,low,LL,-0.19547612398771452,4,240.0
2024-10-24 07:01:00+00:00,71.56,high,LH,0.11191941801902416,1,60.0
2024-10-24 07:04:00+00:00,71.34,low,LL,-0.30743432084963107,3,180.0
2024-10-24 07:12:00+00:00,71.48,high,LH,0.19624334174377367,8,480.0
2024-10-24 07:13:00+00:00,71.48,low,HL,0.0,1,60.0
2024-10-24 07:17:00+00:00,71.59,high,HH,0.15388919977616933,4,240.0
2024-10-24 07:19:00+00:00,71.47,low,LL,-0.16762117614192995,2,120.0
2024-10-24 07:22:00+00:00,71.59,high,LH,0.16790261648245153,3,180.0
2024-10-24 07:37:00+00:00,71.22,low,LL,-0.5168319597709248,15,900.0
2024-10-24 07:38:00+00:00,71.26,high,LH,0.056163998876734844,1,60.0
2024-10-24 07:41:00+00:00,71.15,low,LL,-0.1543642997474004,3,180.0
2024-10-24 07:45:00+00:00,71.43,high,HH,0.39353478566408473,4,240.0
2024-10-24 07:46:00+00:00,71.24,low,HL,-0.26599468010641836,1,60.0
2024-10-24 07:47:00+00:00,71.24,high,LH,0.0,1,60.0
2024-10-24 07:48:00+00:00,71.16,low,LL,-0.1122964626614209,1,60.0
2024-10-24 07:49:00+00:00,71.25,high,HH,0.1264755480607116,1,60.0
2024-10-24 07:51:00+00:00,71.03,low,LL,-0.30877192982455837,2,120.0
2024-10-24 07:54:00+00:00,71.17,high,LH,0.1970998169787519,3,180.0
2024-10-24 08:00:00+00:00,70.99,low,LL,-0.2529155543065986,6,360.0
2024-10-24 08:02:00+00:00,71.1,high,LH,0.15495140160586285,2,120.0
2024-10-24 08:04:00+00:00,70.93,low,LL,-0.23909985935300915,2,120.0
2024-10-24 08:07:00+00:00,71.12,high,HH,0.26786973072041587,3,180.0
2024-10-24 08:08:00+00:00,71.08,low,HL,-0.05624296962880582,1,60.0
2024-10-24 08:10:00+00:00,71.23,high,HH,0.21102982554868088,2,120.0
2024-10-24 08:12:00+00:00,71.13,low,HL,-0.14039028499228667,2,120.0
2024-10-24 08:13:00+00:00,71.28,high,HH,0.2108814846056628,1,60.0
2024-10-24 08:14:00+00:00,71.2,low,HL,-0.11223344556677839,1,60.0
2024-10-24 08:17:00+00:00,71.32,high,HH,0.16853932584268705,3,180.0
2024-10-24 08:19:00+00:00,71.23,low,HL,-0.1261918115535443,2,120.0
2024-10-24 08:22:00+00:00,71.42,high,HH,0.2667415414853158,3,180.0
2024-10-24 08:24:00+00:00,71.28,low,HL,-0.19602352282274138,2,120.0
2024-10-24 08:25:00+00:00,71.37,high,LH,0.12626262626262985,1,60.0
2024-10-24 08:28:00+00:00,71.25,low,LL,-0.16813787305590688,3,180.0
2024-10-24 08:30:00+00:00,71.36,high,LH,0.15438596491228473,2,120.0
2024-10-24 08:32:00+00:00,71.24,low,LL,-0.1681614349775873,2,120.0
2024-10-24 08:37:00+00:00,71.39,high,HH,0.21055586749019195,5,300.0
2024-10-24 08:43:00+00:00,71.22,low,LL,-0.23812858943830228,6,360.0
2024-10-24 08:45:00+00:00,71.33,high,LH,0.15445099691098196,2,120.0
2024-10-24 08:47:00+00:00,71.25,low,HL,-0.11215477358754722,2,120.0
2024-10-24 08:48:00+00:00,71.35,high,HH,0.140350877192974,1,60.0
2024-10-24 08:49:00+00:00,71.26,low,HL,-0.1261387526278801,1,60.0
2024-10-24 08:52:00+00:00,71.42,high,HH,0.22452989054166927,3,180.0
2024-10-24 08:54:00+00:00,71.25,low,LL,-0.2380285634276169,2,120.0
2024-10-24 08:55:00+00:00,71.3,high,LH,0.070175438596487,1,60.0
2024-10-24 08:59:00+00:00,71.13,low,LL,-0.23842917251052365,4,240.0
2024-10-24 09:00:00+00:00,71.28,high,LH,0.2108814846056628,1,60.0
2024-10-24 09:01:00+00:00,71.06,low,LL,-0.30864197530864335,1,60.0
2024-10-24 09:02:00+00:00,71.18,high,LH,0.16887137630172688,1,60.0
2024-10-24 09:03:00+00:00,71.18,low,HL,0.0,1,60.0
2024-10-24 09:05:00+00:00,71.3,high,HH,0.16858668165213864,2,120.0
2024-10-24 09:06:00+00:00,71.13,low,LL,-0.23842917251052365,1,60.0
2024-10-24 09:08:00+00:00,71.26,high,LH,0.1827639533249048,2,120.0
2024-10-24 09:09:00+00:00,71.21,low,HL,-0.07016559079429108,1,60.0
2024-10-24 09:12:00+00:00,71.36,high,HH,0.21064457239152734,3,180.0
2024-10-24 09:14:00+00:00,71.14,low,LL,-0.30829596412556004,2,120.0
2024-10-24 09:15:00+00:00,71.18,high,LH,0.05622715771718134,1,60.0
2024-10-24 09:18:00+00:00,71.14,low,LL,-0.05619556055072028,3,180.0
2024-10-24 09:19:00+00:00,71.18,high,LH,0.05622715771718134,1,60.0
2024-10-24 09:21:00+00:00,71.05,low,LL,-0.18263557178984646,2,120.0
2024-10-24 09:24:00+00:00,71.21,high,HH,0.22519352568612927,3,180.0
2024-10-24 09:25:00+00:00,71.18,low,HL,-0.042128914478289925,1,60.0
2024-10-24 09:26:00+00:00,71.29,high,HH,0.15453779151446412,1,60.0
2024-10-24 09:30:00+00:00,71.15,low,LL,-0.19638097909945307,4,240.0
2024-10-24 09:31:00+00:00,71.33,high,HH,0.2529866479269005,1,60.0
2024-10-24 09:32:00+00:00,71.24,low,HL,-0.1261741202860045,1,60.0
2024-10-24 09:33:00+00:00,71.44,high,HH,0.28074115665357446,1,60.0
2024-10-24 09:35:00+00:00,71.39,low,HL,-0.06998880179170941,2,120.0
2024-10-24 09:36:00+00:00,71.48,high,HH,0.12606807676145415,1,60.0
2024-10-24 09:39:00+00:00,71.33,low,LL,-0.2098489087856814,3,180.0
2024-10-24 09:40:00+00:00,71.46,high,LH,0.1822515070797559,1,60.0
2024-10-24 09:42:00+00:00,71.42,low,HL,-0.05597537083682491,2,120.0
2024-10-24 09:44:00+00:00,71.49,high,HH,0.09801176141135404,2,120.0
2024-10-24 09:45:00+00:00,71.45,low,HL,-0.05595188138199925,1,60.0
2024-10-24 09:47:00+00:00,71.52,high,HH,0.09797060881735487,2,120.0
2024-10-24 09:48:00+00:00,71.41,low,LL,-0.15380313199104823,1,60.0
2024-10-24 09:49:00+00:00,71.47,high,LH,0.08402184567988247,1,60.0
2024-10-24 09:51:00+00:00,71.23,low,LL,-0.33580523296486975,2,120.0
2024-10-24 09:52:00+00:00,71.31,high,LH,0.11231222799381602,1,60.0
2024-10-24 09:54:00+00:00,71.11,low,LL,-0.28046557285094087,2,120.0
2024-10-24 09:55:00+00:00,71.14,high,LH,0.04218815918999308,1,60.0
2024-10-24 09:56:00+00:00,71.06,low,LL,-0.11245431543435158,1,60.0
2024-10-24 09:57:00+00:00,71.25,high,HH,0.2673796791443861,1,60.0
2024-10-24 09:59:00+00:00,71.16,low,HL,-0.1263157894736855,2,120.0
2024-10-24 10:00:00+00:00,71.27,high,HH,0.15458122540752406,1,60.0
2024-10-24 10:02:00+00:00,71.09,low,LL,-0.2525606847200712,2,120.0
2024-10-24 10:03:00+00:00,71.19,high,LH,0.14066676044450777,1,60.0
2024-10-24 10:04:00+00:00,71.04,low,LL,-0.21070375052675283,1,60.0
2024-10-24 10:05:00+00:00,71.08,high,LH,0.0563063063062863,1,60.0
2024-10-24 10:08:00+00:00,71.04,low,LL,-0.05627462014630158,3,180.0
2024-10-24 10:09:00+00:00,71.11,high,HH,0.09853603603602323,1,60.0
2024-10-24 10:12:00+00:00,70.87,low,LL,-0.3375052735198891,3,180.0
2024-10-24 10:13:00+00:00,71.03,high,LH,0.22576548610131475,1,60.0
2024-10-24 10:16:00+00:00,70.89,low,HL,-0.1970998169787408,3,180.0
2024-10-24 10:18:00+00:00,70.98,high,LH,0.12695725772324806,2,120.0
2024-10-24 10:20:00+00:00,70.92,low,HL,-0.08453085376162184,2,120.0
2024-10-24 10:21:00+00:00,70.93,high,LH,0.014100394811067396,1,60.0
2024-10-24 10:23:00+00:00,70.76,low,LL,-0.23967291696038728,2,120.0
2024-10-24 10:25:00+00:00,70.92,high,LH,0.22611644997172498,2,120.0
2024-10-24 10:26:00+00:00,70.85,low,HL,-0.09870276367739406,1,60.0
2024-10-24 10:27:00+00:00,70.93,high,HH,0.11291460832747457,1,60.0
2024-10-24 10:30:00+00:00,70.61,low,LL,-0.4511490201607349,3,180.0
2024-10-24 10:31:00+00:00,70.75,high,LH,0.1982721994051806,1,60.0
2024-10-24 10:32:00+00:00,70.58,low,LL,-0.24028268551237186,1,60.0
2024-10-24 10:33:00+00:00,70.71,high,LH,0.18418815528478127,1,60.0
2024-10-24 10:34:00+00:00,70.56,low,LL,-0.21213406873142882,1,60.0
2024-10-24 10:35:00+00:00,70.67,high,LH,0.1558956916099863,1,60.0
2024-10-24 10:36:00+00:00,70.53,low,LL,-0.198103863025334,1,60.0
2024-10-24 10:38:00+00:00,70.77,high,HH,0.34028073160357053,2,120.0
2024-10-24 10:40:00+00:00,70.65,low,HL,-0.16956337431113244,2,120.0
2024-10-24 10:41:00+00:00,70.71,high,LH,0.0849256900212092,1,60.0
2024-10-24 10:42:00+00:00,70.6,low,LL,-0.15556498373638927,1,60.0
2024-10-24 10:43:00+00:00,70.62,high,LH,0.02832861189803193,1,60.0
2024-10-24 10:44:00+00:00,70.35,low,LL,-0.38232795242142403,1,60.0
2024-10-24 10:45:00+00:00,70.46,high,LH,0.15636105188343574,1,60.0
2024-10-24 10:46:00+00:00,70.26,low,LL,-0.28384899233606653,1,60.0
2024-10-24 10:47:00+00:00,70.34,high,LH,0.1138627953316318,1,60.0
2024-10-24 10:48:00+00:00,70.2,low,LL,-0.19903326698891277,1,60.0
2024-10-24 10:50:00+00:00,70.35,high,HH,0.2136752136751907,2,120.0
2024-10-24 10:51:00+00:00,70.22,low,HL,-0.18479033404406042,1,60.0
2024-10-24 10:52:00+00:00,70.22,high,LH,0.0,1,60.0
2024-10-24 10:53:00+00:00,69.96,low,LL,-0.3702648818000642,1,60.0
2024-10-24 10:54:00+00:00,70.12,high,LH,0.22870211549459452,1,60.0
2024-10-24 10:55:00+00:00,70.1,low,HL,-0.028522532800923095,1,60.0
2024-10-24 10:56:00+00:00,70.22,high,HH,0.17118402282454426,1,60.0
2024-10-24 11:00:00+00:00,70.2,low,HL,-0.02848191398461264,4,240.0
2024-10-24 11:01:00+00:00,70.32,high,HH,0.17094017094014813,1,60.0
2024-10-24 11:02:00+00:00,70.1,low,LL,-0.31285551763367003,1,60.0
2024-10-24 11:03:00+00:00,70.2,high,LH,0.14265335235379428,1,60.0
2024-10-24 11:05:00+00:00,70.0,low,LL,-0.2849002849002913,2,120.0
2024-10-24 11:07:00+00:00,70.1,high,LH,0.14285714285713347,2,120.0
2024-10-24 11:09:00+00:00,69.95,low,LL,-0.21398002853065812,2,120.0
2024-10-24 11:11:00+00:00,70.18,high,HH,0.32880629020730634,2,120.0
2024-10-24 11:12:00+00:00,70.1,low,HL,-0.11399259048163746,1,60.0
2024-10-24 11:13:00+00:00,70.13,high,LH,0.042796005706136064,1,60.0
2024-10-24 11:14:00+00:00,69.98,low,LL,-0.21388849279907474,1,60.0
2024-10-24 11:15:00+00:00,70.17,high,HH,0.27150614461275424,1,60.0
2024-10-24 11:16:00+00:00,70.04,low,HL,-0.18526435798773555,1,60.0
2024-10-24 11:18:00+00:00,70.05,high,LH,0.014277555682462584,2,120.0
2024-10-24 11:20:00+00:00,69.95,low,LL,-0.1427551748750866,2,120.0
2024-10-24 11:21:00+00:00,70.21,high,HH,0.37169406719084197,1,60.0
2024-10-24 11:22:00+00:00,70.12,low,HL,-0.12818686796750578,1,60.0
2024-10-24 11:23:00+00:00,70.24,high,HH,0.17113519680547196,1,60.0
2024-10-24 11:24:00+00:00,70.08,low,LL,-0.2277904328018221,1,60.0
2024-10-24 11:25:00+00:00,70.19,high,LH,0.15696347031963764,1,60.0
2024-10-24 11:26:00+00:00,70.16,low,HL,-0.042741131215273676,1,60.0
2024-10-24 11:27:00+00:00,70.28,high,HH,0.17103762827823665,1,60.0
2024-10-24 11:29:00+00:00,70.24,low,HL,-0.05691519635743214,2,120.0
2024-10-24 11:30:00+00:00,70.38,high,HH,0.19931662870158462,1,60.0
2024-10-24 11:32:00+00:00,70.27,low,HL,-0.1562944018187018,2,120.0
2024-10-24 11:34:00+00:00,70.32,high,LH,0.07115411982352438,2,120.0
2024-10-24 11:35:00+00:00,70.27,low,LL,-0.07110352673491693,1,60.0
